method,parameter,estimate,se,time,sim,true,pct_diff
secr_joint,sigma.x.s,-0.24253536386481317,0.03755299909346506,82,26,-0.23,5.450158202092678
secr_glm,g0,0.8106905328541505,0.6231814223639429,41.14000000000033,26,0.8,1.336316606768806
secr_glm,sigma.(Intercept),4.013847908479655,0.05621398052885215,41.14000000000033,26,4.05,-0.8926442350702369
secr_glm,sigma.x.s,-0.24255181442402798,0.037558407873475204,41.14000000000033,26,-0.23,5.457310619142596
secr_glm,D.(Intercept),1.1741550929834774,0.05885498437674527,41.14000000000033,26,1.0986122886681098,6.876202377724275
secr_glm,D.x.s,0.5692128623089062,0.0621503363222442,41.14000000000033,26,0.5,13.842572461781245
secr_joint,D.(Intercept),1.0253307846221305,0.08742448085820323,83.14000000000033,27,1.0986122886681098,-6.670369956886367
secr_joint,D.x.s,0.49168721287863937,0.09449722291471645,83.14000000000033,27,0.5,-1.6625574242721264
secr_joint,g0,0.7374085049395039,0.485609565309445,83.14000000000033,27,0.8,-7.8239368825620135
secr_joint,sigma.(Intercept),4.08316207097973,0.06244439635335392,83.14000000000033,27,4.05,0.8188165674007519
secr_joint,sigma.x.s,-0.19734970274035166,0.04635160821931364,83.14000000000033,27,-0.23,-14.195781417238415
secr_glm,g0,0.7367034491210398,0.4846336856859171,36.3100000000004,27,0.8,-7.912068859870031
secr_glm,sigma.(Intercept),4.084017773471033,0.0625633489042416,36.3100000000004,27,4.05,0.8399450239761335
secr_glm,sigma.x.s,-0.1968299837995864,0.046389386090796694,36.3100000000004,27,-0.23,-14.42174617409287
secr_glm,D.(Intercept),1.024763257005606,0.06222119212411613,36.3100000000004,27,1.0986122886681098,-6.722028546761827
secr_glm,D.x.s,0.4910039989707351,0.06570480416597665,36.3100000000004,27,0.5,-1.79920020585298
secr_joint,D.(Intercept),1.0878802469893218,0.07894342576470798,75.48999999999978,28,1.0986122886681098,-0.976872531782692
secr_joint,D.x.s,0.4257699489294666,0.08579393355444875,75.48999999999978,28,0.5,-14.846010214106675
secr_joint,g0,0.8709835371239947,0.7441217641797337,75.48999999999978,28,0.8,8.87294214049933
secr_joint,sigma.(Intercept),4.035677650081059,0.05153695842046402,75.48999999999978,28,4.05,-0.3536382696034785
secr_joint,sigma.x.s,-0.24255972663029216,0.040845982995563246,75.48999999999978,28,-0.23,5.460750708822672
secr_glm,g0,0.8713545838172373,0.7461642826310607,37.43000000000029,28,0.8,8.919322977154657
secr_glm,sigma.(Intercept),4.03506478275885,0.05152418068181153,37.43000000000029,28,4.05,-0.3687707960777748
secr_glm,sigma.x.s,-0.24287965288345212,0.04084838416167004,37.43000000000029,28,-0.23,5.5998490797617855
secr_glm,D.(Intercept),1.0884433961671556,0.05848952861722231,37.43000000000029,28,1.0986122886681098,-0.9256124845720004
secr_glm,D.x.s,0.4261914737251491,0.06203881285979447,37.43000000000029,28,0.5,-14.761705254970181
secr_joint,D.(Intercept),1.076027383404337,0.08168215759219348,63.89000000000033,29,1.0986122886681098,-2.055766670073691
secr_joint,D.x.s,0.49770488273313934,0.08644943754127217,63.89000000000033,29,0.5,-0.4590234533721316
secr_joint,g0,0.7885541536309691,0.5297183680187377,63.89000000000033,29,0.8,-1.4307307961288624
secr_joint,sigma.(Intercept),4.0754471845857445,0.05701881352351115,63.89000000000033,29,4.05,0.6283255453270293
secr_joint,sigma.x.s,-0.23064535405438555,0.040093621501669396,63.89000000000033,29,-0.23,0.2805887192980602
secr_glm,g0,0.7886331670709719,0.5300686903170108,37.51999999999953,29,0.8,-1.4208541161285226
secr_glm,sigma.(Intercept),4.075330191570613,0.05703541429297692,37.51999999999953,29,4.05,0.6254368289040249
secr_glm,sigma.x.s,-0.23069103228973947,0.04009201678534647,37.51999999999953,29,-0.23,0.30044882162585335
secr_glm,D.(Intercept),1.0761249174164833,0.059465073235073856,37.51999999999953,29,1.0986122886681098,-2.046888741695106
secr_glm,D.x.s,0.49776328011124277,0.06289893423730496,37.51999999999953,29,0.5,-0.4473439777514465
secr_joint,D.(Intercept),1.3062135626361242,0.08796790962606814,74.52999999999975,30,1.0986122886681098,18.896682306339162
secr_joint,D.x.s,0.4022720602534504,0.0932367468911361,74.52999999999975,30,0.5,-19.54558794930992
secr_joint,g0,0.6391656312817509,0.39921215643379826,74.52999999999975,30,0.8,-20.104296089781148
secr_joint,sigma.(Intercept),4.0499701154526155,0.0678374792325068,74.52999999999975,30,4.05,-7.378900588712245e-4
