method,parameter,estimate,se,time,sim,true,pct_diff
secr_joint,D.x.s,0.38697517857755087,0.08163004496899458,106.45999999999913,28,0.5,-22.604964284489824
secr_joint,g0,0.7916329993025581,0.5196097337804918,106.45999999999913,28,0.8,-1.045875087180237
secr_joint,sigma.(Intercept),4.094690106861335,0.055986593359775634,106.45999999999913,28,4.05,1.1034594286749386
secr_joint,sigma.x.s,-0.17022071766386668,0.03695588511201992,106.45999999999913,28,-0.23,-25.99099232005797
secr_glm,g0,0.7918691560748897,0.5201512593615772,37.090000000000146,28,0.8,-1.01635549063879
secr_glm,sigma.(Intercept),4.094339952999095,0.05596565048078582,37.090000000000146,28,4.05,1.0948136542986553
secr_glm,sigma.x.s,-0.170337164518276,0.036943077894409315,37.090000000000146,28,-0.23,-25.940363252923486
secr_glm,D.(Intercept),1.063059366722911,0.05884387456528699,37.090000000000146,28,1.0986122886681098,-3.2361664175722145
secr_glm,D.x.s,0.3871183466662546,0.06226786438192528,37.090000000000146,28,0.5,-22.57633066674908
secr_varprop,g0,0.7918691560748897,0.5201512593615772,38.43000000000029,28,0.8,-1.01635549063879
secr_varprop,sigma.(Intercept),4.094339952999095,0.05596565048078582,38.43000000000029,28,4.05,1.0948136542986553
secr_varprop,sigma.x.s,-0.170337164518276,0.036943077894409315,38.43000000000029,28,-0.23,-25.940363252923486
secr_varprop,D.(Intercept),1.0613245801083224,0.0777785570031006,38.43000000000029,28,1.0986122886681098,-3.3940735002147746
secr_varprop,D.x.s,0.38705271060537416,0.08162155026799366,38.43000000000029,28,0.5,-22.589457878925167
secr_joint,D.(Intercept),1.2031253420682286,0.07595722298233115,93.61000000000058,29,1.0986122886681098,9.513188089933353
secr_joint,D.x.s,0.44824419278880234,0.08161658253456844,93.61000000000058,29,0.5,-10.351161442239531
secr_joint,g0,0.8306751710518455,0.7122662867768403,93.61000000000058,29,0.8,3.8343963814806843
secr_joint,sigma.(Intercept),4.029927233592923,0.058103620911384456,93.61000000000058,29,4.05,-0.4956238619031414
secr_joint,sigma.x.s,-0.17302239342304843,0.03857327029971585,93.61000000000058,29,-0.23,-24.77287242476156
secr_glm,g0,0.8301980453660956,0.7105181523611449,36.04999999999927,29,0.8,3.7747556707619507
secr_glm,sigma.(Intercept),4.030400630643282,0.05816091888081618,36.04999999999927,29,4.05,-0.48393504584488944
